source,status,date,cust_name,cust_num,cust_parent_name,cust_channel,cust_segment,amount,quantity
direct,closed,2024-03-03,Amazon,1002,Amazon,Online,Online,4393.62,134
direct,closed,2024-03-04,Amazon,1002,Amazon,Online,Online,18940.78,785
direct,closed,2024-03-04,Costco Wholesale,1008,Costco,Club,Club,110016.0,60
direct,closed,2024-03-04,HLA,1017,HLA,Retail,Convenience,1904.0,140
direct,closed,2024-03-04,"Kehe Distributors, LLC",1005,Kehe,Retail,Natural,30018.0,830
direct,closed,2024-03-04,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,1421
direct,closed,2024-03-04,"McLane Company, Inc.",1018,McLane,Retail,Convenience,4896.0,360
direct,closed,2024-03-04,Muscle Foods USA,1011,Muscle Foods,AFH,Fitness,6528.0,480
direct,closed,2024-03-04,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,8465.54,165
direct,closed,2024-03-04,Sales Samples,1184,Wilde,No Channel,No Segment,0.0,190
direct,closed,2024-03-04,Target,1009,Target,Retail,Mass,65346.0,1590
direct,closed,2024-03-04,The Kroger Co.,1013,Kroger,Retail,Grocery,79800.0,1400
direct,closed,2024-03-05,Amazon,1002,Amazon,Online,Online,18730.579999999998,804
direct,closed,2024-03-05,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,621
direct,closed,2024-03-05,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,7473.99,251
direct,closed,2024-03-05,Walmart,1015,Walmart,Retail,Mass,1824.0,32
direct,closed,2024-03-06,Amazon,1002,Amazon,Online,Online,12476.419999999998,511
direct,closed,2024-03-06,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,34
direct,closed,2024-03-06,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,6372.66,135
direct,closed,2024-03-06,Walmart,1015,Walmart,Retail,Mass,14079.0,247
direct,closed,2024-03-07,Amazon,1002,Amazon,Online,Online,13560.080000000002,545
direct,closed,2024-03-07,Costco Wholesale,1008,Costco,Club,Club,62342.4,34
direct,closed,2024-03-07,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,403
direct,closed,2024-03-07,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,4910.83,87
direct,closed,2024-03-07,Target,1009,Target,Retail,Mass,27468.0,654
direct,closed,2024-03-07,UNFI,1014,UNFI,Retail,Natural,96911.0,2915
direct,closed,2024-03-07,Walmart,1015,Walmart,Retail,Mass,43263.0,759
direct,closed,2024-03-08,Amazon,1002,Amazon,Online,Online,16920.76,739
direct,closed,2024-03-08,Costco Wholesale,1008,Costco,Club,Club,110016.0,60
direct,closed,2024-03-08,"Kehe Distributors, LLC",1005,Kehe,Retail,Natural,72427.0,1425
direct,closed,2024-03-08,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,48
direct,closed,2024-03-08,Muscle Foods USA,1011,Muscle Foods,AFH,Fitness,11424.0,840
direct,closed,2024-03-08,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,3095.33,107
direct,closed,2024-03-08,Target,1009,Target,Retail,Mass,6480.0,180
direct,closed,2024-03-08,Walmart,1015,Walmart,Retail,Mass,18354.0,322
direct,closed,2024-03-09,Amazon,1002,Amazon,Online,Online,3751.3099999999995,105
direct,closed,2024-03-10,Amazon,1002,Amazon,Online,Online,5849.399999999999,168
direct,closed,2024-03-11,Amazon,1002,Amazon,Online,Online,17703.17,747
direct,closed,2024-03-11,Costco Wholesale,1008,Costco,Club,Club,167904.0,90
direct,closed,2024-03-11,"Kehe Distributors, LLC",1005,Kehe,Retail,Natural,36725.4,1117
direct,closed,2024-03-11,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,484
direct,closed,2024-03-11,Muscle Foods USA,1011,Muscle Foods,AFH,Fitness,4896.0,360
direct,closed,2024-03-11,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,0.0,24
direct,closed,2024-03-11,Sales Samples,1184,Wilde,No Channel,No Segment,0.0,152
direct,closed,2024-03-11,Walmart,1015,Walmart,Retail,Mass,11856.0,208
direct,closed,2024-03-12,Amazon,1002,Amazon,Online,Online,13616.099999999999,543
direct,closed,2024-03-12,Costco Wholesale,1008,Costco,Club,Club,110016.0,60
direct,closed,2024-03-12,"Kehe Distributors, LLC",1005,Kehe,Retail,Natural,133828.0,5860
direct,closed,2024-03-12,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,39
direct,closed,2024-03-12,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,5438.4,124
direct,closed,2024-03-12,Target,1009,Target,Retail,Mass,9924.0,267
direct,closed,2024-03-12,Walmart,1015,Walmart,Retail,Mass,38931.0,683
direct,closed,2024-03-13,Amazon,1002,Amazon,Online,Online,12335.09,558
direct,closed,2024-03-13,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,191
direct,closed,2024-03-13,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,4794.74,120
direct,closed,2024-03-13,SnackTree International,1021,Snack Tree,AFH,Specialty Retail,8006.4,240
direct,closed,2024-03-13,Target,1009,Target,Retail,Mass,22062.0,534
direct,closed,2024-03-13,Walmart,1015,Walmart,Retail,Mass,6327.0,111
direct,closed,2024-03-14,Amazon,1002,Amazon,Online,Online,6295.17,215
direct,closed,2024-03-14,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,797.4300000000001,21
direct,closed,2024-03-15,Amazon,1002,Amazon,Online,Online,15286.81,643
direct,closed,2024-03-15,Costco Wholesale,1008,Costco,Club,Club,220032.0,120
direct,closed,2024-03-15,"Kehe Distributors, LLC",1005,Kehe,Retail,Natural,59534.0,2394
direct,closed,2024-03-15,"Life Time, Inc",1029,Life Time,AFH,Fitness,13824.0,1080
direct,closed,2024-03-15,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,5358.33,143
direct,closed,2024-03-15,Set Sail International,1019,Set Sail,AFH,Off-Shore / Military,219441.6,4795
direct,closed,2024-03-15,Target,1009,Target,Retail,Mass,1302.0,31
direct,closed,2024-03-15,UNFI,1014,UNFI,Retail,Natural,68445.0,2585
direct,closed,2024-03-16,Amazon,1002,Amazon,Online,Online,4213.400000000001,120
direct,closed,2024-03-17,Amazon,1002,Amazon,Online,Online,5196.270000000001,149
direct,closed,2024-03-18,Amazon,1002,Amazon,Online,Online,16095.470000000001,746
direct,closed,2024-03-18,"Kehe Distributors, LLC",1005,Kehe,Retail,Natural,81639.0,1725
direct,closed,2024-03-18,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,112
direct,closed,2024-03-18,Target,1009,Target,Retail,Mass,107454.0,2578
direct,closed,2024-03-19,Amazon,1002,Amazon,Online,Online,14022.359999999999,537
direct,closed,2024-03-19,GNC,1006,GNC,AFH,Fitness,6528.0,480
direct,closed,2024-03-19,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,207
direct,closed,2024-03-19,Meijer,1003,Meijer,Retail,Grocery,4224.0,174
direct,closed,2024-03-19,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,8730.19,242
direct,closed,2024-03-19,Target,1009,Target,Retail,Mass,44856.0,1087
direct,closed,2024-03-20,Amazon,1002,Amazon,Online,Online,12956.909999999996,525
direct,closed,2024-03-20,Costco Wholesale,1008,Costco,Club,Club,58675.2,32
direct,closed,2024-03-20,"Kehe Distributors, LLC",1005,Kehe,Retail,Natural,53866.0,1248
direct,closed,2024-03-20,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,26
direct,closed,2024-03-20,"McLane Company, Inc.",1018,McLane,Retail,Convenience,4896.0,360
direct,closed,2024-03-20,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,2669.08,58
direct,closed,2024-03-20,Sales Samples,1184,Wilde,No Channel,No Segment,0.0,245
direct,closed,2024-03-20,UNFI,1014,UNFI,Retail,Natural,97260.0,2020
direct,closed,2024-03-21,Amazon,1002,Amazon,Online,Online,11828.269999999999,474
direct,closed,2024-03-21,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,231
direct,closed,2024-03-21,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,2055.85,43
direct,closed,2024-03-21,Target,1009,Target,Retail,Mass,17502.0,422
direct,closed,2024-03-21,Walmart,1015,Walmart,Retail,Mass,66918.0,1174
direct,closed,2024-03-22,Amazon,1002,Amazon,Online,Online,10050.839999999998,409
direct,closed,2024-03-22,Costco Wholesale,1008,Costco,Club,Club,165024.0,90
direct,closed,2024-03-22,DPI Specialty Foods,1001,DPI,Retail,Natural,11904.0,320
direct,closed,2024-03-22,Harris Teeter,1016,Harris Teeter,Retail,Grocery,11200.0,520
direct,closed,2024-03-22,"Kehe Distributors, LLC",1005,Kehe,Retail,Natural,78065.6,2818
direct,closed,2024-03-22,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,900
direct,closed,2024-03-22,Muscle Foods USA,1011,Muscle Foods,AFH,Fitness,11424.0,840
direct,closed,2024-03-22,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,4335.03,118
direct,closed,2024-03-22,The Kroger Co.,1013,Kroger,Retail,Grocery,56404.0,1020
direct,closed,2024-03-22,Walmart,1015,Walmart,Retail,Mass,37164.0,652
direct,closed,2024-03-23,Amazon,1002,Amazon,Online,Online,3415.3999999999996,95
direct,closed,2024-03-24,Amazon,1002,Amazon,Online,Online,4998.719999999999,139
direct,closed,2024-03-25,Amazon,1002,Amazon,Online,Online,13845.539999999999,558
direct,closed,2024-03-25,Costco Wholesale,1008,Costco,Club,Club,2646.74,0
direct,closed,2024-03-25,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,648
direct,closed,2024-03-25,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,0.0,10
direct,closed,2024-03-25,Sales Samples,1184,Wilde,No Channel,No Segment,0.0,191
direct,closed,2024-03-25,Target,1009,Target,Retail,Mass,63576.0,1633
direct,closed,2024-03-25,Walmart,1015,Walmart,Retail,Mass,36081.0,633
direct,closed,2024-03-26,Amazon,1002,Amazon,Online,Online,15359.239999999998,650
direct,closed,2024-03-26,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,48
direct,closed,2024-03-26,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,4490.36,102
direct,closed,2024-03-26,Sales Samples,1184,Wilde,No Channel,No Segment,0.0,48
direct,closed,2024-03-26,SnackTree International,1021,Snack Tree,AFH,Specialty Retail,29356.8,880
direct,closed,2024-03-26,SportLife Distribution,1027,SportLife,AFH,Fitness,4896.0,360
direct,closed,2024-03-26,Target,1009,Target,Retail,Mass,4770.0,127
direct,closed,2024-03-26,Walmart,1015,Walmart,Retail,Mass,15447.0,271
direct,closed,2024-03-27,Amazon,1002,Amazon,Online,Online,13683.699999999999,568
direct,closed,2024-03-27,"Kehe Distributors, LLC",1005,Kehe,Retail,Natural,101736.2,3473
direct,closed,2024-03-27,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,2162
direct,closed,2024-03-27,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,4504.44,120
direct,closed,2024-03-27,Sales Samples,1184,Wilde,No Channel,No Segment,0.0,130
direct,closed,2024-03-27,Target,1009,Target,Retail,Mass,840.0,20
direct,closed,2024-03-28,Amazon,1002,Amazon,Online,Online,6347.959999999999,196
direct,closed,2024-03-28,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,14
direct,closed,2024-03-29,Amazon,1002,Amazon,Online,Online,6365.23,182
direct,closed,2024-03-30,Amazon,1002,Amazon,Online,Online,5291.179999999999,150
direct,closed,2024-03-31,Amazon,1002,Amazon,Online,Online,15724.849999999999,673
direct,closed,2024-03-31,Donations,1028,Donations,Redistributor,No Segment,0.0,2550
direct,closed,2024-03-31,GNC,1006,GNC,AFH,Fitness,19584.0,1440
direct,closed,2024-03-31,"Kehe Distributors, LLC",1005,Kehe,Retail,Natural,53538.0,1100
direct,closed,2024-03-31,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,564
direct,closed,2024-03-31,"McLane Company, Inc.",1018,McLane,Retail,Convenience,6528.0,480
direct,closed,2024-03-31,Muscle Foods USA,1011,Muscle Foods,AFH,Fitness,19584.0,1440
direct,closed,2024-03-31,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,16338.78,376
direct,closed,2024-03-31,Sales Samples,1184,Wilde,No Channel,No Segment,0.0,1
direct,closed,2024-03-31,Target,1009,Target,Retail,Mass,42504.0,1012
direct,closed,2024-03-31,UNFI,1014,UNFI,Retail,Natural,182032.0,4545
direct,closed,2024-03-31,Walmart,1015,Walmart,Retail,Mass,65265.0,1145
direct,closed,2024-04-01,Amazon,1002,Amazon,Online,Online,13764.639999999992,551
direct,closed,2024-04-01,Davidson Specialty Foods LLC,1007,Davidson Specialty Foods,Retail,Natural,6696.0,180
direct,closed,2024-04-01,"Hy-Vee (Lomar Distributing , Inc)",1010,Hy-Vee,Retail,Grocery,3868.8,26
direct,closed,2024-04-01,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,631
direct,closed,2024-04-02,Amazon,1002,Amazon,Online,Online,12023.159999999994,525
direct,closed,2024-04-02,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,42
direct,closed,2024-04-02,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,3271.5,75
direct,closed,2024-04-02,Sales Samples,1184,Wilde,No Channel,No Segment,0.0,91
direct,closed,2024-04-02,SportLife Distribution,1027,SportLife,AFH,Fitness,17952.0,1120
direct,closed,2024-04-03,Amazon,1002,Amazon,Online,Online,16835.019999999993,723
direct,closed,2024-04-03,HLA,1017,HLA,Retail,Convenience,3808.0,280
direct,closed,2024-04-03,"Kehe Distributors, LLC",1005,Kehe,Retail,Natural,28025.6,1138
direct,closed,2024-04-03,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,203
direct,closed,2024-04-03,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,7442.53,157
direct,closed,2024-04-03,Sales Samples,1184,Wilde,No Channel,No Segment,0.0,438
direct,closed,2024-04-03,SnackTree International,1021,Snack Tree,AFH,Specialty Retail,32736.0,880
direct,closed,2024-04-03,SportLife Distribution,1027,SportLife,AFH,Fitness,8160.0,500
direct,closed,2024-04-03,TJX Sierra,1025,TJX,Retail,Outlet,9975.0,175
direct,closed,2024-04-03,Target,1009,Target,Retail,Mass,10656.0,222
direct,closed,2024-04-03,UNFI,1014,UNFI,Retail,Natural,92758.0,2190
direct,closed,2024-04-03,Walmart,1015,Walmart,Retail,Mass,9234.0,162
direct,closed,2024-04-04,Amazon,1002,Amazon,Online,Online,10269.689999999997,371
direct,closed,2024-04-04,Costco Wholesale,1008,Costco,Club,Club,51451.2,27
direct,closed,2024-04-04,Harris Teeter,1016,Harris Teeter,Retail,Grocery,30724.0,676
direct,closed,2024-04-04,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,7
direct,closed,2024-04-04,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,2752.1800000000003,99
direct,closed,2024-04-04,Sales Samples,1184,Wilde,No Channel,No Segment,0.0,1246
direct,closed,2024-04-04,TJX Sierra,1025,TJX,Retail,Outlet,5985.0,105
direct,closed,2024-04-04,UNFI,1014,UNFI,Retail,Natural,100665.0,1905
direct,closed,2024-04-05,Amazon,1002,Amazon,Online,Online,12620.449999999993,483
direct,closed,2024-04-05,Donations,1028,Donations,Redistributor,No Segment,0.0,36
direct,closed,2024-04-05,"Grocery Outlet, Inc",1020,Grocery Outlet,Retail,Outlet,83160.0,2100
direct,closed,2024-04-05,"Kehe Distributors, LLC",1005,Kehe,Retail,Natural,22819.0,445
direct,closed,2024-04-05,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,10
direct,closed,2024-04-05,Muscle Foods USA,1011,Muscle Foods,AFH,Fitness,11424.0,840
direct,closed,2024-04-05,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,2166.37,75
direct,closed,2024-04-05,Sales Samples,1184,Wilde,No Channel,No Segment,0.0,531
direct,closed,2024-04-05,Target,1009,Target,Retail,Mass,33141.6,735
direct,closed,2024-04-05,Walmart,1015,Walmart,Retail,Mass,13452.0,236
direct,closed,2024-04-06,Amazon,1002,Amazon,Online,Online,4594.809999999996,125
direct,closed,2024-04-07,Amazon,1002,Amazon,Online,Online,4752.019999999995,131
direct,closed,2024-04-08,Amazon,1002,Amazon,Online,Online,15212.869999999995,655
direct,closed,2024-04-08,"Kehe Distributors, LLC",1005,Kehe,Retail,Natural,31001.4,1140
direct,closed,2024-04-08,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,56
direct,closed,2024-04-08,Muscle Foods USA,1011,Muscle Foods,AFH,Fitness,17952.0,1320
direct,closed,2024-04-08,Sales Samples,1184,Wilde,No Channel,No Segment,0.0,653
direct,closed,2024-04-08,Target,1009,Target,Retail,Mass,51909.600000000006,1288
direct,closed,2024-04-08,Walmart,1015,Walmart,Retail,Mass,2166.0,38
direct,closed,2024-04-09,Amazon,1002,Amazon,Online,Online,12809.379999999996,509
direct,closed,2024-04-09,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,136
direct,closed,2024-04-09,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,3502.35,69
direct,closed,2024-04-09,Walmart,1015,Walmart,Retail,Mass,65493.0,1149
direct,closed,2024-04-10,Amazon,1002,Amazon,Online,Online,12869.809999999998,535
direct,closed,2024-04-10,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,3541.8199999999997,80
direct,closed,2024-04-10,Sales Samples,1184,Wilde,No Channel,No Segment,0.0,6
direct,closed,2024-04-10,UNFI,1014,UNFI,Retail,Natural,110424.0,2041
direct,closed,2024-04-10,Walmart,1015,Walmart,Retail,Mass,26106.0,458
direct,closed,2024-04-11,Amazon,1002,Amazon,Online,Online,6836.159999999994,188
direct,closed,2024-04-11,Costco Wholesale,1008,Costco,Club,Club,114336.0,60
direct,closed,2024-04-11,Harris Teeter,1016,Harris Teeter,Retail,Grocery,41361.0,737
direct,closed,2024-04-11,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,6080
direct,closed,2024-04-11,SnackTree International,1021,Snack Tree,AFH,Specialty Retail,8928.0,240
direct,closed,2024-04-11,SportLife Distribution,1027,SportLife,AFH,Fitness,8160.0,500
direct,closed,2024-04-11,Target,1009,Target,Retail,Mass,35232.0,734
direct,closed,2024-04-11,The Kroger Co.,1013,Kroger,Retail,Grocery,51528.0,856
direct,closed,2024-04-11,UNFI,1014,UNFI,Retail,Natural,197638.8,4194
direct,closed,2024-04-12,Amazon,1002,Amazon,Online,Online,9677.179999999995,403
direct,closed,2024-04-12,Costco Wholesale,1008,Costco,Club,Club,114336.0,60
direct,closed,2024-04-12,"Kehe Distributors, LLC",1005,Kehe,Retail,Natural,62107.8,1487
direct,closed,2024-04-12,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,3627
direct,closed,2024-04-12,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,3157.37,143
direct,closed,2024-04-12,Sales Samples,1184,Wilde,No Channel,No Segment,0.0,196
direct,closed,2024-04-12,Target,1009,Target,Retail,Mass,60144.0,1253
direct,closed,2024-04-12,Walmart,1015,Walmart,Retail,Mass,41610.0,730
direct,closed,2024-04-13,Amazon,1002,Amazon,Online,Online,5814.119999999996,164
direct,closed,2024-04-14,Amazon,1002,Amazon,Online,Online,6941.519999999992,196
direct,closed,2024-04-15,Amazon,1002,Amazon,Online,Online,16638.539999999997,666
direct,closed,2024-04-15,"Kehe Distributors, LLC",1005,Kehe,Retail,Natural,44615.2,1188
direct,closed,2024-04-15,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,557
direct,closed,2024-04-15,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,676.38,33
direct,closed,2024-04-15,Sales Samples,1184,Wilde,No Channel,No Segment,0.0,24
direct,closed,2024-04-15,Sams Club,1030,Sam's Club,Club,Club,100996.8,53
direct,closed,2024-04-15,Walmart,1015,Walmart,Retail,Mass,456.0,8
direct,closed,2024-04-16,Amazon,1002,Amazon,Online,Online,15914.709999999992,638
direct,closed,2024-04-16,"Kehe Distributors, LLC",1005,Kehe,Retail,Natural,19584.0,1440
direct,closed,2024-04-16,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,149
direct,closed,2024-04-16,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,4430.21,101
direct,closed,2024-04-16,Sales Samples,1184,Wilde,No Channel,No Segment,0.0,110
direct,closed,2024-04-16,Set Sail International,1019,Set Sail,AFH,Off-Shore / Military,57408.0,2000
direct,closed,2024-04-16,Walmart,1015,Walmart,Retail,Mass,3990.0,70
direct,closed,2024-04-17,Amazon,1002,Amazon,Online,Online,11151.629999999994,432
direct,closed,2024-04-17,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,20
direct,closed,2024-04-17,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,3438.52,67
direct,closed,2024-04-17,Sams Club,1030,Sam's Club,Club,Club,100996.8,53
direct,closed,2024-04-17,Target,1009,Target,Retail,Mass,4896.0,102
direct,closed,2024-04-17,UNFI,1014,UNFI,Retail,Natural,117031.0,2013
direct,closed,2024-04-18,Amazon,1002,Amazon,Online,Online,12128.449999999995,487
direct,closed,2024-04-18,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,6
direct,closed,2024-04-18,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,3084.4,92
direct,closed,2024-04-18,Sams Club,1030,Sam's Club,Club,Club,68601.6,36
direct,closed,2024-04-19,7-Eleven,1026,7-Eleven,Retail,Convenience,8160.0,600
direct,closed,2024-04-19,Amazon,1002,Amazon,Online,Online,14239.189999999995,602
direct,closed,2024-04-19,"Kehe Distributors, LLC",1005,Kehe,Retail,Natural,49895.0,3358
direct,closed,2024-04-19,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,220
direct,closed,2024-04-19,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,4808.0599999999995,102
direct,closed,2024-04-19,Sams Club,1030,Sam's Club,Club,Club,247728.0,130
direct,closed,2024-04-19,Walmart,1015,Walmart,Retail,Mass,969.0,17
direct,closed,2024-04-20,Amazon,1002,Amazon,Online,Online,7327.289999999995,213
direct,closed,2024-04-21,Amazon,1002,Amazon,Online,Online,8192.199999999993,234
direct,closed,2024-04-22,Amazon,1002,Amazon,Online,Online,12151.669999999995,600
direct,closed,2024-04-22,Costco Wholesale,1008,Costco,Club,Club,114336.0,60
